step_count,timestamp,status,num_scheduled_reqs,num_req_of_256,num_req_of_512,num_req_of_768,step_worker_time_consumption
156,2024-05-19 01:45:32.997513,RequestStatus.DENOISING,3,1,0,2,0.30194664001464844
157,2024-05-19 01:45:33.186248,RequestStatus.DENOISING,3,1,0,2,0.15548396110534668
158,2024-05-19 01:45:33.394347,RequestStatus.DENOISING,3,1,0,2,0.14046788215637207
159,2024-05-19 01:45:33.462470,RequestStatus.DENOISING,3,1,0,2,0.16433238983154297
160,2024-05-19 01:45:33.636379,RequestStatus.DENOISING,3,1,0,2,0.16904377937316895
161,2024-05-19 01:45:33.821989,RequestStatus.DENOISING,3,1,0,2,0.15227150917053223
162,2024-05-19 01:45:34.029695,RequestStatus.DENOISING,3,1,0,2,0.13926911354064941
163,2024-05-19 01:45:34.097348,RequestStatus.DENOISING,3,1,0,2,0.1613905429840088
164,2024-05-19 01:45:34.274036,RequestStatus.DENOISING,3,1,0,2,0.17271804809570312
165,2024-05-19 01:45:34.470091,RequestStatus.DENOISING,3,1,0,2,0.14520907402038574
166,2024-05-19 01:45:34.726276,RequestStatus.DENOISING,3,1,0,2,0.30323338508605957
167,2024-05-19 01:45:34.974053,RequestStatus.DENOISING,3,1,0,2,0.1899585723876953
168,2024-05-19 01:45:35.068583,RequestStatus.DENOISING,3,1,0,2,0.14725852012634277
169,2024-05-19 01:45:35.236306,RequestStatus.DENOISING,3,1,0,2,0.16398334503173828
170,2024-05-19 01:45:35.405551,RequestStatus.DENOISING,3,1,0,2,0.1618356704711914
171,2024-05-19 01:45:35.605753,RequestStatus.DENOISING,3,1,0,2,0.14482903480529785
172,2024-05-19 01:45:35.703568,RequestStatus.DENOISING,3,1,0,2,0.1497058868408203
173,2024-05-19 01:45:35.874131,RequestStatus.DENOISING,3,1,0,2,0.1665034294128418
174,2024-05-19 01:45:36.043999,RequestStatus.DENOISING,3,1,0,2,0.16867876052856445
175,2024-05-19 01:45:36.230704,RequestStatus.DENOISING,3,1,0,2,0.14081549644470215
176,2024-05-19 01:45:36.445784,RequestStatus.DENOISING,3,1,0,2,0.1535639762878418
